id,publicId,title,description,date,link,videoTypeId
534612,465417-1,Vice President Pence News Conference in Turkey,"Vice President Pence spoke with reporters in Ankara after reaching an agreement with Turkey on a 120-hour pause in military operations in northern Syria to facilitate the removal of Kurdish forces, to be followed by a permanent ceasefire.",2019-10-17,https://www.c-span.org/video/?465417-1/vice-president-pence-news-conference-turkey,News Conference
534750,465506-1,President Trump Remarks on NASA Spacewalk,"President Trump spoke briefly from the White House Roosevelt Room with NASA&rsquo;s first all-female spacewalk crew, astronauts Christina Koch and Jessica Meir. After the short conversation, the president spoke briefly with the press, discussing the Ukraine investigation and the ceasefire in Turkey.",2019-10-18,https://www.c-span.org/video/?465506-1/president-trump-remarks-nasa-spacewalk,Speech
535358,465851-1,Vice President Pence Remarks to Service Members in Texas,Vice President Mike Pence delivered remarks to service members and veterans at U.S. Army Fort Hood in Texas.,2019-10-29,https://www.c-span.org/video/?465851-1/vice-president-pence-remarks-service-members-texas,Speech
535380,465851-101,Vice President Pence at Fort Hood,Vice President Mike Pence participated in a veterans transition roundtable at U.S. Army Fort Hood in Texas.,2019-10-29,https://www.c-span.org/video/?465851-101/vice-president-pence-fort-hood,Roundtable
535615,465996-101,"Vice President Pence Remarks in London, Kentucky","Vice President Mike Pence spoke at a get-out-the-vote rally in London, Kentucky, for Governor Matt Bevin.",2019-11-01,https://www.c-span.org/video/?465996-101/vice-president-pence-remarks-london-kentucky,Speech
535598,465996-1,Vice President Pence Remarks to First Responders in Kentucky,Vice President Mike Pence and second lady Karen Pence joined Kentucky Governor Matt Bevin (R) on the campaign trail and spoke with law enforcement and first responders in Williamsburg ahead of next week&rsquo;s election.,2019-11-01,https://www.c-span.org/video/?465996-1/vice-president-pence-remarks-responders-kentucky,Speech
535812,466133-1,"President Trump Remarks at ""Black Voices for Trump"" Rally","President Trump delivered remarks at a &ldquo;Black Voices for Trump&rdquo; rally in Atlanta. The president talked about his administration&rsquo;s record and touted jobs creation and low unemployment for African Americans. He also commented on the impeachment inquiry, House Intelligence Committee Chair Adam Schiff (D-CA) and House Speaker Nancy Pelosi (D-CA). Housing and Urban Development Secretary Ben Carson introduced the president.",2019-11-08,https://www.c-span.org/video/?466133-1/president-trump-remarks-black-voices-trump-rally,Speech
536747,466653-1,"Vice President Pence Remarks in Green Bay, Wisconsin","Vice President Mike Pence spoke at a shipyard in Green Bay, Wisconsin, about the future of shipbuilding.",2019-11-20,https://www.c-span.org/video/?466653-1/vice-president-pence-remarks-green-bay-wisconsin,Speech
537012,466781-1,President Trump Remarks at the White House,"President Trump held an event in the White House Rose Garden to honor U.S. military dog Conan, who was wounded in the raid on ISIS leader Abu Bakr al-Baghdadi. He was joined by first lady Melania Trump and Vice President Mike Pence.",2019-11-25,https://www.c-span.org/video/?466781-1/president-trump-remarks-white-house,Remarks
536512,466539-1,"President Trump Rally in Sunrise, Florida","President Trump held a campaign rally in Sunrise, Florida. It was his first rally there since changing his residency from New York to Florida in late October. He talked about the impeachment proceedings, telling his supporters that the Democrats are going after him for &ldquo;fighting for you,&rdquo; because he is &ldquo;exposing a rigged system.&rdquo; He also mentioned the economy, immigration and his recent visit to Walter Reed Medical Center.",2019-11-26,https://www.c-span.org/video/?466539-1/president-trump-rally-sunrise-florida,Speech
537706,467229-1,President Trump Hosts Education Empowerment Roundtable,"President Trump hosted a roundtable discussion on education choice at the White House. Current and former students, parents and teachers, as well as a number of lawmakers talked about their education experiences and how they believe school choice provides better opportunities for students. At the beginning of the roundtable, President Trump commented on the Justice Department inspector general report on the origins of the FBI&rsquo;s Russia investigation. The president called the report&rsquo;s findings a &ldquo;disgrace&rdquo; and likened the FBI&rsquo;s investigation into Russian interference to &ldquo;an overthrow of government.&rdquo;",2019-12-09,https://www.c-span.org/video/?467229-1/president-trump-hosts-education-empowerment-roundtable,Remarks
537883,467278-1,"Vice President Pence Remarks in Rochester, Pennsylvania","Vice President Mike Pence spoke at a &ldquo;Veterans for Trump&rdquo; event in Rochester, Pennsylvania.",2019-12-10,https://www.c-span.org/video/?467278-1/vice-president-pence-remarks-rochester-pennsylvania,Speech
538235,467458-1,President Trump Hosts Roundtable with Governors on Regulation,"President Trump hosted a roundtable with a number of state governors and local leaders to discuss efforts to cut regulations. The governors of Alaska, Arkansas, Idaho, Indiana, Nebraska, and South Dakota as well as the governor-elect of Mississippi joined the president at the White House to talk about how deregulation at the federal level had helped their states' economic prospects and what additional measures they had taken at the state and local levels in their respective states.",2019-12-16,https://www.c-span.org/video/?467458-1/president-trump-hosts-roundtable-governors-regulation,Remarks
538909,467869-1,"President Trump Rally in Toledo, Ohio","President Trump held a campaign rally in Toledo, Ohio. He spoke of several topics, including jobs in Ohio, the U.S.-Mexico border wall, and the U.S. military. He also talked about the killing of Iranian General Qasem Soleimani by a U.S. military drone strike, asserting that the general was plotting to bomb the U.S. Embassy in Baghdad before he was killed. Vice President Mike Pence introduced the president.",2020-01-09,https://www.c-span.org/video/?467869-1/president-trump-rally-toledo-ohio,Speech
539367,468143-1,Chief of Space Operations Swearing-in Ceremony,Vice President Pence swore in new Chief of Space Operations General John Raymond.,2020-01-14,https://www.c-span.org/video/?468143-1/chief-space-operations-swearing-ceremony,Speech
539432,468176-1,U.S.-China Trade Deal,"President Trump signed phase one of the U.S.-China trade agreement from the East Room of the White House. The agreement places protections on intellectual property, ensures investment into U.S. agriculture and manufacturing, and has measures in place to prohibit currency manipulation. Joining the president for the signing was Chinese Vice Premier Liu He.",2020-01-15,https://www.c-span.org/video/?468176-1/us-china-trade-deal,Speech
539970,468482-1,"""March for Life"" Rally","President Trump addressed the annual March for Life rally in Washington, D.C. He was the first U.S. president to speak in person at the event. The two-hour rally also included remarks by Vice President Pence and Karen Pence, congressional lawmakers, Focus on the Family&rsquo;s Jim Daly, and several &ldquo;pro-life&rdquo; activists.",2020-01-24,https://www.c-span.org/video/?468482-1/march-life-rally,Speech
540559,468828-1,President Trump at White House Summit on Human Trafficking,"President Trump delivered remarks at a White House summit on human trafficking. He was joined by Vice President Mike Pence and Bella Hounakey, a human trafficking survivor. Following his remarks, the president signed an executive order. The summit was hosted in honor of the 20th anniversary of the Trafficking Victims Protections Act (TVPA).",2020-01-31,https://www.c-span.org/video/?468828-1/president-trump-white-house-summit-human-trafficking,Speech
540912,469020-1,Vice President Mike Pence Remarks on School Choice,"Vice President Mike Pence made remarks on school choice at Saint Francis de Sales School in Philadelphia, Pennsylvania.",2020-02-05,https://www.c-span.org/video/?469020-1/vice-president-mike-pence-remarks-school-choice,Speech
541155,469169-1,Vice President Pence Remarks to Police in New Hampshire,"Vice President Mike Pence delivered remarks to police officers at a &ldquo;Cops for Trump&rdquo; event in Portsmouth, New Hampshire.",2020-02-10,https://www.c-span.org/video/?469169-1/vice-president-pence-remarks-police-hampshire,Speech
541273,469169-101,"Vice President Pence and Ivanka Trump Visit Portsmouth, New Hampshire","Vice President Mike Pence and Ivanka Trump spoke to voters at a diner in Portsmouth, New Hampshire, before a campaign rally with President Trump.",2020-02-10,https://www.c-span.org/video/?469169-101/vice-president-pence-ivanka-trump-visit-portsmouth-hampshire,Appearance
541453,469334-1,Vice President Mike Pence Remarks to South Carolina Corps of Cadets,Vice President Mike Pence delivered remarks to the South Carolina Corps of Cadets in Charleston.,2020-02-13,https://www.c-span.org/video/?469334-1/vice-president-mike-pence-remarks-south-carolina-corps-cadets,Speech
541899,469619-1,Vice President Pence at Hoover Institution Board of Overseers,Vice President Mike Pence participated in a &ldquo;fireside chat&rdquo; at the Hoover Institution Board of Overseers.,2020-02-24,https://www.c-span.org/video/?469619-1/vice-president-pence-hoover-institution-board-overseers,Speech
542020,469686-1,"Vice President Pence Remarks at ""Keep America Great"" Rally","Vice President Mike Pence delivered remarks at a &ldquo;Keep America Great&rdquo; rally in Troy, Michigan.",2020-02-25,https://www.c-span.org/video/?469686-1/vice-president-pence-remarks-keep-america-great-rally,Speech
542019,469685-1,Vice President Pence Remarks to Michigan Farm Bureau,Vice President Mike Pence delivered remarks at Michigan Farm Bureau&rsquo;s Lansing Legislative Seminar.,2020-02-25,https://www.c-span.org/video/?469685-1/vice-president-pence-remarks-michigan-farm-bureau,Speech
542089,469732-1,Vice President Pence Remarks at Cyber Cup Awards Presentation,Vice President Mike Pence delivered remarks at the Cyber Cup Awards presentation ceremony. Acting Homeland Security Secretary Chad Wolf also gave remarks.,2020-02-26,https://www.c-span.org/video/?469732-1/vice-president-pence-remarks-cyber-cup-awards-presentation,Speech
542511,469926-1,President Trump Meeting with Pharmaceutical Executives on Coronavirus,"President Trump met with pharmaceutical executives at the White House during the global outbreak of the coronavirus. Vice President Pence, Health and Human Services Secretary Alex Azar, and several members of the president&rsquo;s coronavirus task force were also in attendance.",2020-03-02,https://www.c-span.org/video/?469926-1/president-trump-meeting-pharmaceutical-executives-coronavirus,Remarks
542640,470005-1,President Trump Meets with Airline CEOs on Coronavirus,"President Trump met with airline CEOs at the White House to discuss their efforts to contain the coronavirus outbreak. Many of the airline executives mentioned efforts to sanitize their aircrafts and expressed the need for a calm reaction to the outbreak. When asked if it was safe to fly, President Trump said it is in certain areas and encouraged domestic travel within the United States. He also reacted to Super Tuesday primary results and former New York City Mayor Michael Bloomberg dropping his bid for the Democratic nomination in 2020.",2020-03-04,https://www.c-span.org/video/?470005-1/president-trump-meets-airline-ceos-coronavirus,Remarks
542639,470004-1,Vice President Pence Meets with Diagnostic Lab CEOs,Vice President Mike Pence discussed the coronavirus outbreak with several diagnostic lab CEOs. They discussed the progress made in the availability of coronavirus testing to make it more readily available nationwide. They also discussed the newly-formed consortium of diagnostic labs to focus on sharing coronavirus information across the industry to more quickly meet needs.,2020-03-04,https://www.c-span.org/video/?470004-1/vice-president-pence-meets-diagnostic-lab-ceos,Remarks
542816,470112-102,Vice President Pence Holds News Conference on Coronavirus in Washington State,"Vice President Mike Pence held a joint news conference on the coronavirus with Washington Governor Jay Inslee (D) after the two met in Tacoma. Members of Vice President Pence&rsquo;s Task Force also spoke including Deborah Birx, Robert Redfield, and Seema Verma.",2020-03-05,https://www.c-span.org/video/?470112-102/vice-president-pence-holds-news-conference-coronavirus-washington-state,News Conference
542814,470112-1,Vice President Pence Holds Roundtable with Governor Inslee,Vice President Mike Pence held a roundtable on the coronavirus outbreak with Washington Governor Jay Inslee (D) after the two met in Tacoma.,2020-03-05,https://www.c-span.org/video/?470112-1/vice-president-pence-holds-roundtable-governor-inslee,Roundtable
542815,470112-101,Vice President Meets with Governor Inslee,"Vice President Mike Pence met with Washington Governor Jay Inslee (D) in Tacoma, to deal with the coronavirus outbreak.",2020-03-05,https://www.c-span.org/video/?470112-101/vice-president-meets-governor-inslee,Public Affairs Event
542782,470086-102,Vice President Pence at 3M,"Vice President Pence responded to reporters' questions after attending a meeting with executives of 3M, the company which makes respiratory masks. He also said that the U.S. did not have enough coronavirus tests.",2020-03-05,https://www.c-span.org/video/?470086-102/vice-president-pence-3m,News Conference
542781,470086-101,Vice President Pence at 3M,"Vice President Pence metwith 3M executives in Minneapolis, Minnesota, to discuss respiratory mask supply amid the coronavirus outbreak.",2020-03-05,https://www.c-span.org/video/?470086-101/vice-president-pence-3m,Speech
542767,470086-1,Vice President Pence at 3M,"Vice President Pence made brief remarks to reporters prior to a meeting with executives at 3M, a surgical-mask manufacturer.",2020-03-05,https://www.c-span.org/video/?470086-1/vice-president-pence-3m,Remarks
542971,470210-1,President Trump and Vice President Pence Meeting with Insurance CEOs on Coronavirus,President Trump and Vice President Pence met at the White House with insurance CEOs on the government&rsquo;s response to the coronavirus outbreak. The vice president announced that private health insurance companies had agreed to waive co-payments on coronavirus testing and treatments.,2020-03-10,https://www.c-span.org/video/?470210-1/president-trump-vice-president-pence-meeting-insurance-ceos-coronavirus,Remarks
543515,470501-1,President Trump Teleconference with Governors on Coronavirus Response,"President Trump held a teleconference call with governors to discuss federal and state coronavirus response efforts. Other speakers included Vice President Pence, FEMA Administrator Peter Gaynor and White House Coronavirus Response Coordinator Dr. Deborah Birx. The teleconference took place at FEMA&rsquo;s National Response Coordination Center in Washington, D.C. This is a portion of the event due to technical difficulties.",2020-03-19,https://www.c-span.org/video/?470501-1/president-trump-teleconference-governors-coronavirus-response,Remarks
544750,471196-1,President Trump Meeting with Recovered Coronavirus Patients,"President Trump and Vice President Mike Pence met with coronavirus patients who have recovered. The group came from Michigan, Arkansas and California. One man said he contracted the virus while on the Diamond Princess Cruise ship. Another couple believed they became infected during a ski trip and a former NFL player said a gas pump handle was the cause of his experience. Out of the group, two of them were given hydroxychloroquine as part of their treatment and told the president it helped them recover.",2020-04-14,https://www.c-span.org/video/?471196-1/president-trump-meeting-recovered-coronavirus-patients,Remarks
545045,471350-1,Vice President Pence at FEMA,"Vice President Mike Pence visited the Federal Emergency Management Agency (FEMA) headquarters in Washington, D.C., to thank employees for their work in the federal response to the coronavirus pandemic.",2020-04-20,https://www.c-span.org/video/?471350-1/vice-president-pence-fema,Public Affairs Event
545126,471406-1,"Vice President Pence Visits GE Healthcare in Madison, Wisconsin",Vice President Mike Pence visited a General Electric (GE) Healthcare manufacturing facility where ventilators were being made in response to the coronavirus pandemic. He also participated in a roundtable discussion at the plant.,2020-04-21,https://www.c-span.org/video/?471406-1/vice-president-pence-visits-ge-healthcare-madison-wisconsin,Forum
545157,471422-1,President and First Lady Celebrate Earth Day and Arbor Day,"President Trump and first lady Melania Trump participated in a tree planting ceremony on the South Lawn of the White House in celebration of Earth Day and Arbor Day. The president, Vice President Mike Pence, second lady Karen Pence and House Minority Leader Kevin McCarthy (R-CA) delivered remarks before the tree planting.",2020-04-22,https://www.c-span.org/video/?471422-1/president-lady-celebrate-earth-day-arbor-day,Speech
545412,471562-1,President Trump Meeting with Industry Executives,President Trump met with industry executives on the government&rsquo;s response to the coronavirus pandemic. President Trump and Vice President Pence thanked the industry leaders for their partnerships with coronavirus testing. The president added the testing continues to increase across the country.,2020-04-27,https://www.c-span.org/video/?471562-1/president-trump-meeting-industry-executives,Remarks
545491,471607-1,President Trump Meeting with Governor of Louisiana,"President Trump met with Louisiana Governor John Bel Edwards (D) in the Oval Office to discuss the response to the coronavirus pandemic. During the meeting, National Institute of Allergy and Infectious Diseases Director Dr. Anthony Fauci detailed results from a new drug trial with hospitalized COVID-19 patients. The data from the trial showed that &ldquo;remdesivir has a clear cut significant positive affect in diminishing the time to recovery,&rdquo; Dr. Fauci explained. The president took questions from reporters in the room on testing, China and the World Health Organization.",2020-04-29,https://www.c-span.org/video/?471607-1/president-trump-meeting-governor-louisiana,Remarks
545492,471608-1,President Trump Holds Roundtable with Industry Executives,"President Trump held a discussion with business executives from various industries on reopening the U.S. economy amid the coronavirus pandemic. The president said he would like to see the country fully reopen &ldquo;as soon as possible&rdquo; but stressed this needs to be done in a safe manner. He also said, like many Americans, he too would like to get out and about, and hinted at a trip to Arizona soon for an event.",2020-04-29,https://www.c-span.org/video/?471608-1/president-trump-holds-roundtable-industry-executives,Remarks
545533,471639-1,Vice President Pence Visits General Motors Plant,"Vice President Mike Pence toured a General Motors (GM) plant in Kokomo, Indiana, which was making ventilators. He also delivered remarks.",2020-04-30,https://www.c-span.org/video/?471639-1/vice-president-pence-visits-general-motors-plant,Public Affairs Event
545568,471665-1,Vice President Pence at General Motors Plant,"Vice President Mike Pence spoke to reporters after visiting the General Motors plant in Kokomo, Indiana. Topics included China&rsquo;s responsibility in the coronavirus pandemic and whether Michael Flynn should be pardoned.",2020-04-30,https://www.c-span.org/video/?471665-1/vice-president-pence-general-motors-plant,News Conference
545976,471876-1,Vice President Pence Delivers PPE to Woodbine Rehabilitation Center,"Vice President Mike Pence delivered personal protective equipment (PPE) from the Federal Emergency Management Agency (FEMA) to Woodbine Rehabilitation and Healthcare Center in Alexandria, Virginia.",2020-05-07,https://www.c-span.org/video/?471876-1/vice-president-pence-delivers-ppe-woodbine-rehabilitation-center,Public Affairs Event
545992,471882-1,President Trump Meeting with Texas Governor,"President Trump met with Texas Governor Greg Abbott (R) in the Oval Office to discuss the state and federal response to the coronavirus pandemic. Following brief opening remarks, the president answered reporters' questions on a range of issues, including the Justice Department&rsquo;s decision to dismiss the criminal case against former National Security Adviser Michael Flynn. President Trump also talked about the White House military valet testing positive for COVID-19, saying he had very little contact with the individual. He went on to announce that White House staff would be tested once a day now. Other topics addressed included the economy, coronavirus testing, U.S.-Russia relations, and the shooting death of a 25-year-old African American named Ahmaud Arbery.",2020-05-07,https://www.c-span.org/video/?471882-1/president-trump-meeting-texas-governor,Remarks
545993,471883-1,President Trump Remarks on National Day of Prayer,President Trump and first lady Melania Trump made remarks at the National Day of Prayer Service in the Rose Garden at the White House. Vice President Mike Pence and second lady Karen Pence also spoke.,2020-05-07,https://www.c-span.org/video/?471883-1/president-trump-remarks-national-day-prayer,Speech
546052,471908-1,Vice President Pence Roundtable on Securing Food Supply,"While visiting Hy-Vee supermarkets headquarters in Des Moines, Iowa, Vice President Pence participated in a roundtable discussion on securing the nation&rsquo;s food supply.",2020-05-08,https://www.c-span.org/video/?471908-1/vice-president-pence-roundtable-securing-food-supply,Roundtable
546120,471957-1,Vice President Pence Remarks to Faith Leaders in Iowa,"Vice President Mike Pence participated in a discussion at Westkirk Presbyterian Church in Urbandale, Iowa, with faith leaders on the impact of the coronavirus pandemic on religious communities and congregations.",2020-05-08,https://www.c-span.org/video/?471957-1/vice-president-pence-remarks-faith-leaders-iowa,Forum
546630,472244-1,Restaurant Executives Meeting at the White House,"President Trump met with restaurant and industry executives at the White House to discuss the coronavirus pandemic response and reopening the economy. The industry leaders all agreed the Paycheck Protection Program had helped their businesses and asked the administration to consider a 24-week extension to the program. The president took questions from reporters and said he was &ldquo;surprised&rdquo; by the statement from Attorney General Barr earlier in the day, saying he does not foresee the Justice Department probe into the origins of the Russia investigation to lead to a criminal investigation of former President Obama or former Vice President Biden. President Trump also talked about his firing of State Department Inspector General Steve Linick, saying he had the right to terminate as president. He also stated that he had been taking hydroxychloroquine as a preventive measure against COVID-19 despite warnings from the medical community against its safety.",2020-05-18,https://www.c-span.org/video/?472244-1/restaurant-executives-meeting-white-house,Speech
546798,472338-1,Vice President Pence and Florida Governor News Conference,Vice President Mike Pence and Florida Governor Ron DeSantis spoke to reporters after visiting with officials in Westminster Baldwin Park to discuss nursing home challenges amid the coronavirus pandemic.,2020-05-20,https://www.c-span.org/video/?472338-1/vice-president-pence-florida-governor-news-conference,News Conference
546800,472340-1,Vice President Pence and Governor DeSantis Visit Restaurant,Vice President Mike Pence and Florida Governor Ron DeSantis (R) visited Beth&rsquo;s Burger Bar in Orlando and discussed the phased economic reopening of the state amid the coronavirus pandemic.,2020-05-20,https://www.c-span.org/video/?472340-1/vice-president-pence-governor-desantis-visit-restaurant,Public Affairs Event
546756,472314-1,Vice President Pence Discussion with Hospitality and Tourism Industry Leaders,"Vice President Mike Pence participated in a roundtable discussion in Orlando, Florida, with hospitality and tourism industry leaders on the phased reopening of the economy amid the coronavirus pandemic.",2020-05-20,https://www.c-span.org/video/?472314-1/vice-president-pence-discussion-hospitality-tourism-industry-leaders,Roundtable
546987,472413-101,Vice President Pence and Governor Kemp News Conference,"Vice President Mike Pence, Georgia Governor Brian Kemp (R), and Labor Secretary Eugene Scalia spoke to reporters at the Star Cafe in Marietta about the reopening of Georgia&rsquo;s economy and the response to the ongoing coronavirus pandemic.",2020-05-22,https://www.c-span.org/video/?472413-101/vice-president-pence-governor-kemp-news-conference,News Conference
546948,472413-1,"Vice President Pence Visit to Star Cafe in Marietta, Georgia",Vice President Mike Pence met with Georgia Governor Brian Kemp (R) for lunch at the Star Cafe in Marietta to discuss the phased reopening of the state&rsquo;s economy.,2020-05-22,https://www.c-span.org/video/?472413-1/vice-president-pence-visit-star-cafe-marietta-georgia,Public Affairs Event
546949,472414-1,Vice President Pence Roundtable with Georgia Restaurant Owners and Executives,"Vice President Mike Pence participated in a roundtable discussion with restaurant owners and executives at Waffle House corporate headquarters in Marietta, Georgia.",2020-05-22,https://www.c-span.org/video/?472414-1/vice-president-pence-roundtable-georgia-restaurant-owners-executives,Roundtable
547203,472573-1,President Trump Hurricane Season Preparedness Briefing,"President Trump held a meeting on the 2020 hurricane season. Experts said they expect an above-average year for storms, but FEMA is prepared. The president also spoke about continued construction of the southern border wall and COVID-19's impact on travel and immigration.",2020-05-28,https://www.c-span.org/video/?472573-1/president-trump-hurricane-season-preparedness-briefing,Remarks
548004,473032-1,Vice President Pence Remarks on Reopening the Economy,"Vice President Pence made remarks on reopening the economy to employees at Oberg Industries in Sarver, Pennsylvania.",2020-06-12,https://www.c-span.org/video/?473032-1/vice-president-pence-remarks-reopening-economy,Speech
548003,473031-1,"Vice President Pence Visit to Restaurant in Springdale, Pennsylvania","Vice President Mike Pence visited a restaurant in Springdale, Pennsylvania, to talk with patrons about the opening of the state&rsquo;s economy amid the ongoing coronavirus pandemic.",2020-06-12,https://www.c-span.org/video/?473031-1/vice-president-pence-visit-restaurant-springdale-pennsylvania,Public Affairs Event
548002,473030-1,Vice President Pence with Faith and Community Leaders in Pittsburgh,"Vice President Mike Pence participated in a listening session with faith and community leaders at Covenant Church in Pittsburgh, Pennsylvania.",2020-06-12,https://www.c-span.org/video/?473030-1/vice-president-pence-faith-community-leaders-pittsburgh,Forum
548096,473086-1,President Trump Roundtable Discussion on Seniors,"President Trump hosted a discussion in the Cabinet Room on efforts his administration was taking to protect senior citizens amid the coronavirus pandemic. The president also responded to reporters' questions on a planned executive order regarding police reform, the Supreme Court&rsquo;s ruling upholding workplace protections for gay and transgender individuals, the police shooting of an unarmed black man in Atlanta, and his lawsuit to prevent the publication of a book from his former National Security Adviser John Bolton.",2020-06-15,https://www.c-span.org/video/?473086-1/president-trump-roundtable-discussion-seniors,Remarks
548190,473146-1,"Vice President Pence Tour of Winnebago Industries in Mason City, Iowa","Vice President Mike Pence toured Winnebago Industries in Mason City, Iowa, with Governor Kim Reynolds (R) as part of the Trump administration&rsquo;s efforts to highlight the reopening of the nation&rsquo;s economy amid the ongoing coronavirus pandemic.",2020-06-16,https://www.c-span.org/video/?473146-1/vice-president-pence-tour-winnebago-industries-mason-city-iowa,Public Affairs Event
548189,473145-1,Vice President Pence Visit to Sally's Restaurant,"Vice President Mike Pence visited with patrons at Sally&rsquo;s restaurant in Mason City, Iowa. The visit was part of the Trump administration&rsquo;s efforts to tout the reopening of the country&rsquo;s economy amid the ongoing coronavirus pandemic.",2020-06-16,https://www.c-span.org/video/?473145-1/vice-president-pence-visit-sallys-restaurant,Public Affairs Event
548139,473111-1,"Vice President Pence Visit to Mason City, Iowa",Vice President Mike Pence toured Winnebago Industries and spoke to employees to highlight the reopening of the country&rsquo;s economy.,2020-06-16,https://www.c-span.org/video/?473111-1/vice-president-pence-visit-mason-city-iowa,Speech
548316,473208-1,"Vice President Pence Visit to Mount Clemens, Michigan","Vice President Mike Pence had lunch at the Engine House in Mount Clemens, Michigan, to highlight the reopening of the country&rsquo;s economy amid the coronavirus pandemic.",2020-06-18,https://www.c-span.org/video/?473208-1/vice-president-pence-visit-mount-clemens-michigan,Public Affairs Event
548315,473207-1,Vice President Pence Remarks in Michigan on Reopening the Economy,"Vice President Mike Pence delivered remarks to employees at Casadei Steel Inc., on reopening the economy.",2020-06-18,https://www.c-span.org/video/?473207-1/vice-president-pence-remarks-michigan-reopening-economy,Speech
547978,473015-1,"President Trump Campaign Rally in Tulsa, Oklahoma","President Trump, in his first campaign rally since the coronavirus pandemic forced a shutdown of the country in March, spoke at a rally in Tulsa, Oklahoma. He talked about the pandemic, presidential politics, and the economy.",2020-06-20,https://www.c-span.org/video/?473015-1/president-trump-campaign-rally-tulsa-oklahoma,Speech
548528,473332-1,Vice President Pence Roundtable on School Choice,"Vice President Mike Pence participated in a roundtable discussion on School Choice in Waukesha, Wisconsin.",2020-06-23,https://www.c-span.org/video/?473332-1/vice-president-pence-roundtable-school-choice,Forum
548518,473326-1,Vice President Pence Remarks on Faith in America,"Vice President Pence delivered remarks on faith in America in Pewaukee, Wisconsin.",2020-06-23,https://www.c-span.org/video/?473326-1/vice-president-pence-remarks-faith-america,Speech
548690,473422-1,Vice President Pence Remarks at Youngstown Police Department,"Vice President Mike Pence delivered remarks at the Youngstown, Ohio, police department. He expressed his support for law enforcement and rejected calls to defund the police.",2020-06-25,https://www.c-span.org/video/?473422-1/vice-president-pence-remarks-youngstown-police-department,Speech
548660,473401-1,Vice President Pence Remarks in Ohio,"Vice President Mike Pence traveled to Lordstown, Ohio, and delivered remarks on opening the economy at an event held at Lordstown Motors.",2020-06-25,https://www.c-span.org/video/?473401-1/vice-president-pence-remarks-ohio,Speech
548806,473479-101,Vice President Pence at Celebrate Freedom Rally in Dallas,Vice President Mike Pence spoke at the First Baptist Church of Dallas' Celebrate Freedom Rally.,2020-06-28,https://www.c-span.org/video/?473479-101/vice-president-pence-celebrate-freedom-rally-dallas,Speech
548816,473479-102,Vice President Pence and Governor Greg Abbott News Conference,"During a trip to Dallas, Vice President Pence spoke to the media, joined by Governor Greg Abbott (R-TX), Senator John Cornyn (R-TX), and members of the White House Coronavirus Task Force. They talked about the recent spike in new coronavirus cases in Texas, and the Vice President urged residents of the state to wear masks.",2020-06-28,https://www.c-span.org/video/?473479-102/vice-president-pence-governor-greg-abbott-news-conference,News Conference
548878,473519-1,Vice President Pence and Coronavirus Task Force Brief the Press,"Vice President Mike Pence and members of the White House Coronavirus Task Force briefed the press at the U.S. Public Health Service Commissioned Corps headquarters in Rockville, Maryland, on the government&rsquo;s coronavirus response. When talking about prevention methods, U.S. Surgeon General Dr. Jerome Adams stressed the need to wear face masks, saying, &ldquo;it is not an inconvenience,&rdquo; and that a face mask should be viewed as &ldquo;an instrument of freedom for all Americans.&rdquo;",2020-06-30,https://www.c-span.org/video/?473519-1/vice-president-pence-coronavirus-task-force-press,News Conference
548989,473590-1,Vice President Pence Holds News Conference with Arizona Governor,"During a trip to Arizona, Vice President Pence spoke to the media, joined by Governor Doug Ducey (R-AZ) and members of the White House Coronavirus Task Force. They talked about the recent spike in coronavirus cases in the state. The vice president urged residents to wear masks.",2020-07-01,https://www.c-span.org/video/?473590-1/vice-president-pence-holds-news-conference-arizona-governor,News Conference
548959,473573-101,Vice President Pence and Arizona Governor on Coronavirus Outbreak,"Vice President Mike Pence and Arizona Governor Doug Ducey (R) spoke to reporters before a meeting to discuss the recent spike in coronavirus cases in the state. In the last 24 hours of the airing of this event, 4,878 cases had been reported along with 88 deaths.",2020-07-01,https://www.c-span.org/video/?473573-101/vice-president-pence-arizona-governor-coronavirus-outbreak,News Conference
549019,473616-1,Vice President Pence News Conference with Florida Governor DeSantis,"Vice President Mike Pence and Florida Governor Ron DeSantis (R) spoke to reporters in Tampa following a closed-door briefing on the recent spike in the number of coronavirus cases in the state, and discussed steps needed to mitigate against further spread.",2020-07-02,https://www.c-span.org/video/?473616-1/vice-president-pence-news-conference-florida-governor-desantis,News Conference
549055,473616-101,Vice President Pence and Florida Governor DeSantis Coronavirus News Conference,"Vice President Mike Pence and Florida Governor Ron DeSantis (R) spoke about the recent spike in coronavirus cases across the state, and the next steps to mitigate against further spread of the deadly disease.",2020-07-02,https://www.c-span.org/video/?473616-101/vice-president-pence-florida-governor-desantis-coronavirus-news-conference,News Conference
549152,473682-1,President Trump on COVID-19 and School Safety,"President Trump and first lady Melania Trump participated in a roundtable discussion with students, parents, teachers and medical professionals on efforts to reopen schools in the fall amid the coronavirus pandemic.",2020-07-07,https://www.c-span.org/video/?473682-1/president-trump-covid-19-school-safety,Speech
549242,473745-1,Vice President Pence Roundtable on Reopening America,"Vice President Mike Pence participated in a roundtable discussion on reopening America at Rajant Corporation in Malvern, Pennsylvania.",2020-07-09,https://www.c-span.org/video/?473745-1/vice-president-pence-roundtable-reopening-america,Roundtable
